material_id,material_name,material_type,product_category,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,cost_per_unit,recycled_content_percent
1015,Compostable Film,Bioplastic,E-commerce,6.411150345031377,3.76,0.94,,71.98,79.55,16.32
1016,Glass,Glass,Cosmetics,8.850496634831332,5.65,0.05,1.3547040115033502,74.24,91.63,54.32
1017,HDPE,Plastic,Automotive,6.361150690254667,22.58,0.15,4.28,79.29,12.2,42.06
1018,Glass,Glass,Retail,8.135890461105259,5.89,0.06,1.4856716629750033,86.27,190.57,93.07
1019,Paperboard,Fiber,Food,6.746464892764125,4.72,0.92,1.0419152871643922,96.9,65.23,76.42
1020,Steel,Metal,Automotive,8.067891957171598,25.17,0.0,2.214188013614428,40.81,198.57,37.86
1021,Recycled PET,Plastic,Retail,7.39484053449368,16.68,0.25,3.0539506596282746,91.37,68.43,19.72
1022,Steel,Metal,Retail,8.594698014745102,12.96,0.02,1.9662034278623644,41.46,208.44,77.93
1023,Molded Pulp,Fiber,Cosmetics,6.773188586129591,18.26,0.8,0.9586546442820535,65.94,49.33,75.61
1024,Steel,Metal,E-commerce,9.942116490330736,17.05,0.08,1.8729573619658435,80.5,131.17,6.83
1025,Compostable Film,Bioplastic,Electronics,6.888532978226868,11.01,0.47,2.17,84.33,149.25,73.25
1026,Molded Pulp,Fiber,Cosmetics,5.422642649972391,19.75,0.78,0.8691579293513687,94.86,93.69,39.33
1027,Recycled PET,Plastic,Cosmetics,7.724085301978627,3.07,0.13,2.731500602931897,59.78,58.92,69.05
1028,Bioplastic PHA,Bioplastic,Cosmetics,6.689098797070141,14.68,0.74,1.9783363893182087,46.44,59.48,43.58
1029,Bioplastic PHA,Bioplastic,E-commerce,5.638200946486512,9.17,0.57,2.4257965788793054,59.45,106.88,56.82
1030,LDPE,Plastic,E-commerce,7.6578309483013545,10.42,0.39,4.38,87.05,12.95,47.11
1031,LDPE,Plastic,E-commerce,6.074015269430985,2.89,0.36,3.87,51.44,38.55,30.37
1032,Bioplastic PHA,Bioplastic,E-commerce,6.192539756964106,4.85,0.89,1.9009765998225339,53.54,89.87,51.54
1033,Paperboard,Fiber,Pharmaceuticals,4.690026511863109,16.22,0.77,1.120515741323592,49.07,,40.72
1034,Tinplate,Metal,Food,8.241133771554559,4.49,0.02,4.45,73.38,163.52,51.34
1035,Rigid PVC,Plastic,Cosmetics,6.153906403258418,16.93,0.27,4.18,80.78,36.23,47.33
1036,Kraft Paper,Fiber,Retail,6.0888663276344195,19.45,0.85,0.954386241646642,43.74,61.99,37.2
1037,Rigid PVC,Plastic,Retail,6.6797499275361325,7.71,0.35,4.62,60.67,84.92,81.57
1038,Bioplastic PHA,Bioplastic,E-commerce,6.449533543057523,2.03,0.71,1.9511560470644969,97.83,,
1039,Compostable Film,Bioplastic,Pharmaceuticals,5.130712681597885,7.73,0.5,2.49,61.94,,61.74
1040,Compostable Film,Bioplastic,Retail,5.6305806756612204,16.1,0.56,2.4,40.09,135.87,7.73
1041,Glass,Glass,Cosmetics,8.078982584750674,6.79,0.05,1.0567457729070187,51.13,120.06,70.49
1042,Bioplastic PLA,Bioplastic,Retail,6.581446329677927,15.45,0.43,1.3815873712627704,55.08,104.65,28.52
1043,Kraft Paper,Fiber,Automotive,4.9562575087962095,15.57,0.94,0.8532971652435971,82.38,92.62,87.07
1044,Tinplate,Metal,Electronics,9.251782752874018,26.08,0.02,5.49,79.76,,52.94
1045,Kraft Paper,Fiber,Cosmetics,6.657933244708561,3.82,0.59,0.9307453485045596,95.92,18.6,7.03
1046,LDPE,Plastic,Pharmaceuticals,7.231726376364609,17.72,0.31,2.71,77.71,68.83,91.06
1047,Glass,Glass,E-commerce,7.465918949507268,18.7,0.09,1.036518996401907,84.41,90.98,51.25
1048,Kraft Paper,Fiber,Food,4.073202344669614,8.29,0.48,0.6980168682873223,94.44,,93.02
1049,Bioplastic PLA,Bioplastic,E-commerce,6.74019774780186,2.4,0.92,1.4152214616869587,75.31,,64.86
1050,HDPE,Plastic,Cosmetics,6.0425388217007745,4.09,0.21,4.92,93.53,89.57,45.69
1051,Aluminum,Metal,Food,9.7494033453684,2.34,0.04,11.886130763604204,55.28,153.47,19.65
1052,LDPE,Plastic,Automotive,7.057874268054424,23.23,0.13,3.72,80.46,57.69,40.25
1053,Bioplastic PHA,Bioplastic,Electronics,6.878135397025792,5.45,0.73,1.4970205106545762,71.4,75.63,17.26
1054,Bioplastic PLA,Bioplastic,E-commerce,6.597566471547331,17.81,0.75,1.7230615871681239,86.65,,40.82
1055,Glass,Glass,Pharmaceuticals,8.995868221066676,17.22,0.01,1.1568781701907143,95.66,122.9,
1056,Tinplate,Metal,Automotive,8.70142363090342,21.26,0.04,4.58,54.91,,42.74
1057,Recycled PET,Plastic,E-commerce,7.534376577862254,16.26,0.19,2.9161701066136523,68.29,38.31,23.19
1058,LDPE,Plastic,Electronics,6.803861827218484,12.17,0.18,4.65,44.05,70.99,20.55
1059,Bioplastic PHA,Bioplastic,Electronics,5.959751240607818,11.75,0.86,1.4210248232739615,52.85,90.99,47.33
1060,Aluminum,Metal,Food,9.25501092643674,5.62,0.07,8.827970313753706,40.55,160.43,86.65
1061,HDPE,Plastic,E-commerce,7.747354228372678,11.53,0.2,3.8,78.01,47.65,69.27
1062,Aluminum,Metal,Automotive,9.968166938398591,19.03,0.04,10.066290513783915,54.49,196.04,83.97
1063,Tinplate,Metal,Retail,9.536546827729037,19.88,0.01,4.47,95.12,243.75,
1064,Tinplate,Metal,Automotive,8.835533564334668,29.92,0.02,5.01,89.21,103.06,59.4
1065,Rigid PVC,Plastic,Electronics,6.84271400455414,12.09,0.31,4.19,52.85,13.13,
1066,Kraft Paper,Fiber,Cosmetics,6.212746904766675,,0.67,0.6038540594122945,75.05,84.44,
1067,Bioplastic PHA,Bioplastic,Pharmaceuticals,5.477554291536604,11.65,0.67,1.011496048973838,45.29,119.05,
1068,HDPE,Plastic,Pharmaceuticals,6.22094822626279,6.1,0.28,3.43,66.04,58.35,23.32
1069,Compostable Film,Bioplastic,E-commerce,5.709244315281553,19.53,0.4,2.8,94.0,,6.18
1070,Rigid PVC,Plastic,Retail,6.574477983308164,2.46,0.12,3.05,69.72,59.13,8.08
1071,Aluminum,Metal,Retail,8.59261624091198,14.78,0.05,8.87627523640743,40.54,221.22,20.86
1072,Tinplate,Metal,Electronics,8.467215502099819,19.64,0.03,4.17,52.93,128.21,43.52
1073,Steel,Metal,Electronics,8.084186379272724,5.3,0.05,1.825704953750575,95.85,188.42,47.41
1074,Molded Pulp,Fiber,Electronics,4.053621804200241,25.71,0.59,0.675618027891484,55.23,55.4,71.96
1075,Tinplate,Metal,Automotive,9.975444779472063,24.47,0.08,,78.52,163.99,85.02
1076,Steel,Metal,Retail,8.855546267471725,14.45,0.09,2.0372024545371263,58.17,213.05,24.81
1077,Corrugated Cardboard,Fiber,Automotive,5.152979941479045,24.49,0.64,1.161809975705869,60.65,35.57,
1078,Steel,Metal,Food,9.35929456538614,5.09,0.04,2.2004340503585107,62.68,112.0,13.08
1079,Bioplastic PHA,Bioplastic,Retail,5.436507775730128,9.54,0.66,1.7690015889346247,69.96,,18.46
1080,Molded Pulp,Fiber,E-commerce,6.8498835518506755,3.82,0.77,0.8054421762456851,54.58,25.62,91.21
1081,Compostable Film,Bioplastic,Cosmetics,6.572690028831104,7.9,0.53,1.98,41.14,113.85,52.08
1082,Recycled PET,Plastic,Pharmaceuticals,6.178822004624519,16.47,0.34,3.3976305791492245,63.12,25.31,27.92
1083,Aluminum,Metal,Cosmetics,8.835161551569858,9.41,0.09,9.588060164948766,96.47,134.6,74.56
1084,LDPE,Plastic,Retail,7.758236615124329,17.44,0.19,4.15,72.85,52.46,49.62
1085,Molded Pulp,Fiber,Retail,6.834196066874231,14.03,0.94,0.66096493675704,48.16,74.5,44.36
1086,Steel,Metal,Food,8.93480302249974,5.35,0.02,2.231946561282461,68.58,150.85,18.22
1087,Glass,Glass,Automotive,8.226822778421415,15.64,0.02,1.091070714781281,49.01,159.99,59.48
1088,Aluminum,Metal,Cosmetics,8.33406789218415,13.17,0.03,9.380892571206768,84.05,147.11,46.36
1089,Aluminum,Metal,E-commerce,9.982337252273954,7.43,0.1,10.029647754871235,47.93,162.5,39.69
1090,Rigid PVC,Plastic,Automotive,6.463343402766887,21.67,0.12,,40.48,80.2,
1091,Aluminum,Metal,E-commerce,9.885463548270252,18.56,0.0,11.496890098740703,89.51,136.29,83.87
1092,Bioplastic PLA,Bioplastic,Food,6.299293297984737,5.61,1.0,1.7403198705101781,43.56,97.81,49.7
1093,Corrugated Cardboard,Fiber,Electronics,5.823210384636577,16.02,1.0,1.091581136222165,75.26,19.43,45.88
1094,HDPE,Plastic,Food,7.025377022033017,8.06,0.35,4.31,88.3,28.07,45.68
1095,Rigid PVC,Plastic,Retail,6.461339623435517,14.89,0.17,2.75,93.17,60.42,18.84
1096,Tinplate,Metal,Food,8.353056064011017,2.53,0.08,5.87,94.42,237.12,54.18
1097,LDPE,Plastic,Food,6.440972418140351,1.55,0.23,3.5,50.71,45.59,20.72
1098,Steel,Metal,Pharmaceuticals,8.37287652428851,4.52,0.03,2.4949717872993493,44.36,241.5,37.86
1099,Rigid PVC,Plastic,Automotive,7.559168947133506,,0.28,4.07,77.0,66.58,54.84
1100,Compostable Film,Bioplastic,Food,5.70025051833346,7.99,0.92,1.43,44.86,93.12,51.27
1101,LDPE,Plastic,Electronics,6.115685353126793,7.76,0.36,4.6,77.87,55.2,69.93
1102,Compostable Film,Bioplastic,Retail,6.938205260281623,17.25,0.61,1.22,64.41,119.98,14.66
1103,Glass,Glass,Food,8.767571769926851,1.79,0.09,1.1051912959183854,58.18,135.48,40.11
1104,Molded Pulp,Fiber,Automotive,6.783256849585639,16.07,0.92,0.7923120678636637,93.99,32.12,56.93
1105,Kraft Paper,Fiber,E-commerce,6.984723467939306,15.71,0.86,0.8762032529183525,41.54,,24.28
1106,Compostable Film,Bioplastic,Retail,5.347790498438974,5.46,0.78,2.31,95.34,125.27,77.33
1107,Recycled PET,Plastic,Retail,6.792484037805318,9.66,0.26,2.632742267808247,75.25,45.46,28.88
1108,Corrugated Cardboard,Fiber,Electronics,6.274715427112274,21.13,0.81,0.887714752685882,55.22,78.37,74.63
1109,Compostable Film,Bioplastic,Cosmetics,6.392041236107584,8.72,0.82,2.67,79.92,96.38,46.28
1110,Rigid PVC,Plastic,Cosmetics,6.30779181267971,12.06,0.29,2.74,95.2,81.17,38.65
1111,Bioplastic PLA,Bioplastic,Food,6.631666249981236,1.37,0.55,2.3614165038348323,89.42,101.51,52.89
1112,Recycled PET,Plastic,Pharmaceuticals,6.448881143673321,4.13,0.33,3.0710489667002845,66.58,69.35,87.3
1113,Kraft Paper,Fiber,Cosmetics,4.671452844467869,13.1,0.76,1.0255336498634926,79.67,81.53,15.16
1114,Bioplastic PLA,Bioplastic,Pharmaceuticals,6.073948845786827,17.71,0.7,1.464059076794173,61.35,53.76,8.73
1115,Bioplastic PLA,Bioplastic,Food,6.185879869683406,6.04,0.41,2.2356855763319423,62.72,103.48,
1116,LDPE,Plastic,Food,7.160172415675622,2.24,0.23,3.56,64.19,69.74,49.08
1117,Bioplastic PHA,Bioplastic,Automotive,5.18297367479551,29.83,0.96,2.4325907672274836,46.47,132.37,94.75
1118,Tinplate,Metal,Electronics,9.754921725260761,28.54,0.07,4.59,73.7,241.63,78.06
1119,Tinplate,Metal,Pharmaceuticals,8.531200085177412,5.2,0.08,4.55,93.96,154.7,82.19
1120,Corrugated Cardboard,Fiber,Cosmetics,4.3885447638484125,3.92,0.8,1.1748387977851587,81.67,57.09,9.06
1121,Corrugated Cardboard,Fiber,Electronics,6.6662442396069315,23.65,0.88,0.601095573634031,65.58,76.03,61.25
1122,Glass,Glass,E-commerce,8.911302996459506,2.74,0.04,1.5091210961467256,45.92,152.17,83.64
1123,Bioplastic PHA,Bioplastic,Electronics,6.724255234530901,27.77,0.89,1.0767030721631512,84.75,97.5,19.23
1124,Aluminum,Metal,Food,9.619032149449756,4.16,0.09,9.030428881334888,65.1,173.96,28.9
1125,Paperboard,Fiber,E-commerce,5.965725941917065,6.3,0.43,0.6416672902434402,72.63,46.19,62.95
1126,Aluminum,Metal,Pharmaceuticals,9.101714741218279,9.16,0.04,10.41518181179755,95.73,233.95,69.73
1127,HDPE,Plastic,Food,6.1739735198228205,9.56,0.17,4.37,70.21,,74.89
1128,Corrugated Cardboard,Fiber,Cosmetics,5.225359639212096,7.81,0.69,1.0806129394448247,63.48,27.85,
1129,Paperboard,Fiber,E-commerce,5.118065551036942,9.4,0.61,0.6801413466461336,63.73,58.98,53.91
1130,LDPE,Plastic,Food,6.519507567520653,5.46,0.15,2.82,94.09,64.45,64.35
1131,Bioplastic PHA,Bioplastic,Food,6.446840227377169,6.74,0.86,1.5757583245674693,95.68,130.25,81.86
1132,HDPE,Plastic,Electronics,6.991751470157542,11.65,0.23,2.58,84.7,65.96,59.12
1133,Bioplastic PHA,Bioplastic,Food,5.162092431815296,9.41,0.41,1.684354763433313,51.11,58.4,21.31
1134,Steel,Metal,Food,8.440366403899622,9.93,0.02,2.0583371152326415,97.09,224.76,47.28
1135,Tinplate,Metal,Pharmaceuticals,9.366517527319193,10.66,0.02,,71.19,,50.5
1136,Compostable Film,Bioplastic,Retail,5.152261718980601,4.27,0.93,2.02,63.45,57.82,68.07
1137,Glass,Glass,Cosmetics,8.702413828097537,6.35,0.06,1.0968200003881545,40.22,155.77,58.69
1138,Glass,Glass,Cosmetics,7.990293054027949,17.24,0.01,1.3351582321499804,74.18,143.85,28.97
1139,Glass,Glass,Cosmetics,7.961173154653296,9.25,0.09,1.6009424382467345,82.74,137.11,16.03
1140,LDPE,Plastic,Retail,7.184815569319035,15.22,0.21,2.55,45.83,54.66,67.1
1141,Paperboard,Fiber,E-commerce,6.474042897775448,11.24,0.48,0.6497053651732788,65.98,27.0,29.17
1142,Kraft Paper,Fiber,Electronics,5.043427623706579,15.05,0.83,0.6561260098573324,52.55,,73.17
1143,Glass,Glass,Cosmetics,8.356032305118127,6.73,0.03,1.2838170334687873,65.21,119.7,21.08
1144,Corrugated Cardboard,Fiber,Cosmetics,5.6971958919873735,7.04,0.49,1.2592079981332476,57.97,56.97,64.73
1145,Aluminum,Metal,Automotive,8.534056540338842,16.72,0.03,10.674290586891656,41.38,111.97,
1146,Glass,Glass,E-commerce,8.757259972710315,3.59,0.08,1.5429359653380519,75.43,178.44,41.37
1147,Bioplastic PLA,Bioplastic,Food,6.594852043213856,5.94,0.72,1.5428799862567975,95.02,139.25,83.81
1148,Glass,Glass,Cosmetics,8.31690366931685,3.77,0.03,1.4749286329668307,89.1,140.62,72.32
1149,Compostable Film,Bioplastic,Food,6.701163458188484,2.48,0.61,1.53,60.29,117.92,38.11
1150,Bioplastic PLA,Bioplastic,E-commerce,6.734588401919605,16.14,0.97,1.015196776041615,54.49,107.78,49.9
1151,Bioplastic PHA,Bioplastic,Food,6.41672595343007,1.67,0.99,1.9541440696143133,50.34,139.51,35.66
1152,Tinplate,Metal,Electronics,9.674026656727344,22.91,0.04,4.42,76.7,246.4,32.95
1153,Kraft Paper,Fiber,Cosmetics,6.092414385007851,11.75,0.91,1.2393008633033658,43.38,99.86,72.72
1154,Corrugated Cardboard,Fiber,Electronics,6.040422315280901,26.41,0.47,1.0288014278413735,90.83,28.15,12.04
1155,Compostable Film,Bioplastic,Electronics,6.237222756430368,9.07,0.91,2.37,70.16,131.33,42.73
1156,Steel,Metal,Pharmaceuticals,9.505433279115282,16.45,0.08,2.4115890154264417,75.68,166.48,61.94
1157,Compostable Film,Bioplastic,Retail,5.317210210586147,,0.7,2.13,77.93,,10.1
1158,Tinplate,Metal,Electronics,9.761741518397857,29.66,0.07,,42.73,231.87,78.15
1159,Rigid PVC,Plastic,Food,7.743687055490464,1.63,0.27,4.3,45.47,,30.77
1160,Kraft Paper,Fiber,Cosmetics,4.087741849103677,4.32,0.72,1.1067811388262658,50.46,85.74,5.99
1161,Tinplate,Metal,Food,9.651633501129526,1.86,0.03,4.11,74.6,113.03,68.15
1162,Bioplastic PLA,Bioplastic,Electronics,5.25773973494689,12.63,0.94,1.1808376246055354,84.67,55.57,80.07
1163,Aluminum,Metal,E-commerce,8.670237708518284,13.09,0.04,11.609813229143366,41.76,249.79,61.13
1164,Compostable Film,Bioplastic,Pharmaceuticals,6.4870165125832155,16.81,0.51,2.4,56.86,72.72,31.67
1165,Bioplastic PHA,Bioplastic,Pharmaceuticals,5.321519792096616,2.02,0.83,1.0996657665336622,46.06,66.13,39.19
1166,Bioplastic PLA,Bioplastic,E-commerce,6.635934048238124,19.47,0.83,1.8009512088216457,58.48,,
1167,Glass,Glass,Cosmetics,8.664268355915484,,0.07,1.1137096990347661,57.68,198.82,11.83
1168,Compostable Film,Bioplastic,E-commerce,6.014935467521672,10.04,0.67,1.52,81.5,119.37,30.42
1169,Rigid PVC,Plastic,Retail,6.012771743433667,15.05,0.14,2.92,58.32,63.45,63.1
1170,Aluminum,Metal,Cosmetics,8.574076266349826,8.73,0.07,8.046826442923617,49.29,101.17,72.77
1171,Glass,Glass,Retail,8.233853836751484,2.05,0.04,1.3376274081021111,76.98,115.53,68.94
1172,Rigid PVC,Plastic,Automotive,7.962372356054847,21.44,0.28,3.02,44.3,51.83,60.41
1173,HDPE,Plastic,Food,7.2636270540333365,9.82,0.26,4.88,50.41,12.29,8.55
1174,Molded Pulp,Fiber,E-commerce,4.7794107431924795,19.25,0.49,0.8065284953579094,87.71,,26.87
1175,Rigid PVC,Plastic,Food,7.268011406199223,4.56,0.2,4.03,94.47,70.46,11.73
1176,LDPE,Plastic,E-commerce,7.079970759431711,3.7,0.4,4.87,44.54,94.01,37.68
1177,Molded Pulp,Fiber,Cosmetics,6.339536185453431,9.94,0.78,0.9402003456583221,41.96,,21.81
1178,Aluminum,Metal,Retail,8.213961277653917,,0.0,10.308799546938204,64.15,167.64,79.42
1179,Molded Pulp,Fiber,Retail,6.2830837075060835,8.08,0.59,0.6306173506162631,54.41,67.83,29.76
1180,Compostable Film,Bioplastic,E-commerce,6.082533157352221,17.87,0.9,2.16,54.43,,68.89
1181,Compostable Film,Bioplastic,Electronics,6.9259840077179895,26.08,0.69,1.62,90.56,57.15,23.58
1182,LDPE,Plastic,Automotive,6.683744332077373,24.36,0.32,2.63,52.83,34.68,54.29
1183,Recycled PET,Plastic,Cosmetics,7.265243786267896,18.99,0.34,2.1845049426856185,63.58,42.01,76.19
1184,Compostable Film,Bioplastic,Food,6.864056211020035,7.65,0.64,1.53,61.78,94.75,35.88
1185,Steel,Metal,Cosmetics,8.205019455981358,2.35,0.08,2.1910496775152977,42.55,198.05,74.65
1186,Paperboard,Fiber,Pharmaceuticals,6.811685461709353,5.7,0.84,0.8402171472208608,54.28,91.31,14.39
1187,Corrugated Cardboard,Fiber,Food,6.0636571669024395,7.19,0.96,1.1104214412846136,51.05,49.79,11.44
1188,Recycled PET,Plastic,E-commerce,6.135674118210344,,0.34,2.9784374728879097,53.55,99.51,91.09
1189,Bioplastic PHA,Bioplastic,Food,5.601927133893632,6.98,0.57,2.2684065444848605,94.31,42.04,44.4
1190,Paperboard,Fiber,Cosmetics,6.124516265935845,11.02,0.59,1.0847449786684578,61.83,70.5,75.42
1191,Corrugated Cardboard,Fiber,E-commerce,4.202051804406315,5.61,0.57,0.9009517541731037,54.46,30.24,51.75
1192,Compostable Film,Bioplastic,Retail,6.164340920352546,5.52,0.79,2.63,72.49,68.05,28.63
1193,Recycled PET,Plastic,Automotive,6.6917661139059135,11.13,0.22,3.0094499335916485,62.78,62.0,51.36
1194,Molded Pulp,Fiber,E-commerce,5.862746553302431,9.64,0.65,0.792766821978793,69.77,62.85,47.88
1195,Tinplate,Metal,Retail,8.091484067625025,3.34,0.09,4.04,95.82,169.35,42.14
1196,Tinplate,Metal,Cosmetics,9.743073612304752,6.95,0.01,5.32,58.51,215.08,
1197,Molded Pulp,Fiber,Pharmaceuticals,6.920466907532191,11.58,0.89,0.8144194491447488,52.47,74.41,77.0
1198,Rigid PVC,Plastic,Automotive,7.937755710571383,10.05,0.24,3.38,72.18,26.92,82.37
1199,Glass,Glass,Food,8.499303663485849,5.49,0.02,1.6311881279366347,49.84,166.22,74.31
1200,Rigid PVC,Plastic,Food,6.260172480261264,7.62,0.14,4.92,87.62,,21.75
1201,LDPE,Plastic,Pharmaceuticals,7.516526391858045,15.47,0.24,4.46,83.28,64.42,66.77
1202,Bioplastic PHA,Bioplastic,Electronics,5.049173832917603,20.95,0.41,1.6696292746023733,89.41,115.24,28.88
1203,Compostable Film,Bioplastic,Automotive,5.0442471030579945,22.85,0.96,2.68,77.55,77.57,
1204,Molded Pulp,Fiber,Pharmaceuticals,4.970830657448624,6.46,0.45,1.1588662383628467,77.12,94.53,5.17
1205,Recycled PET,Plastic,Pharmaceuticals,6.977286380809332,15.18,0.21,3.2336335605024176,42.59,77.99,29.04
1206,Steel,Metal,Food,9.540814835615587,3.44,0.02,2.400293636362899,70.94,177.16,28.11
1207,LDPE,Plastic,E-commerce,7.366590753213011,3.92,0.37,2.6,65.04,14.7,
1208,Recycled PET,Plastic,Pharmaceuticals,6.891805412753497,2.59,0.1,3.374952853761811,84.25,62.61,
1209,Recycled PET,Plastic,Automotive,6.547253332563332,27.38,0.38,2.6464778307699444,47.88,31.32,74.86
1210,Steel,Metal,Pharmaceuticals,9.994249000315422,7.5,0.04,2.023206772824797,54.88,189.06,6.42
1211,Recycled PET,Plastic,Pharmaceuticals,6.852362604471946,2.58,0.12,2.873298119891171,90.91,78.84,6.99
1212,Compostable Film,Bioplastic,Pharmaceuticals,5.902774048659351,13.68,0.83,2.73,67.57,,93.2
1213,Molded Pulp,Fiber,Food,4.490871463575008,4.58,0.62,0.8598206964063393,54.45,74.69,59.33
1214,Glass,Glass,E-commerce,8.58961909749986,4.79,0.08,1.4808593334401863,46.86,199.57,75.85
1215,Kraft Paper,Fiber,Pharmaceuticals,6.081046677344466,14.25,0.87,1.0939101038506773,44.91,66.07,5.61
1216,LDPE,Plastic,Retail,6.441539225577521,11.5,0.32,4.6,95.08,88.24,48.5
1217,Tinplate,Metal,E-commerce,8.164762091231685,9.21,0.04,5.12,78.6,246.75,70.55
1218,Bioplastic PHA,Bioplastic,Automotive,6.360998604149426,10.69,0.57,2.032607527738205,51.91,118.34,57.18
1219,Glass,Glass,Food,8.30902242856227,5.47,0.04,1.2996423096160972,82.6,148.95,79.0
1220,Glass,Glass,Retail,7.546519053996419,5.91,0.07,1.1334881613590022,56.18,101.65,54.73
1221,Rigid PVC,Plastic,Pharmaceuticals,7.9017271245008205,16.61,0.32,4.32,45.81,,66.18
1222,LDPE,Plastic,Electronics,6.302115783561801,5.58,0.21,2.87,72.39,92.56,40.23
1223,Compostable Film,Bioplastic,Electronics,5.864669602085204,9.21,0.42,1.66,92.67,50.66,59.58
1224,Recycled PET,Plastic,Food,7.887231840335198,2.1,0.16,2.6457940076933113,65.17,35.0,83.29
1225,Steel,Metal,Electronics,8.839454633852245,18.3,0.01,1.899815900857336,97.97,225.28,85.41
1226,LDPE,Plastic,Electronics,7.277051895328171,10.69,0.1,3.26,46.3,52.55,65.94
1227,Aluminum,Metal,E-commerce,8.795188795925588,5.58,0.01,11.560388140735233,44.58,113.7,43.47
1228,Bioplastic PLA,Bioplastic,Automotive,5.54843040469734,19.41,0.74,1.5188161911067861,70.76,78.9,76.74
1229,Steel,Metal,Pharmaceuticals,9.967955295919657,15.02,0.08,1.9081218230563266,96.71,218.0,74.29
1230,Compostable Film,Bioplastic,Food,5.818668012630086,4.26,0.84,2.2,50.3,73.41,35.31
1231,Compostable Film,Bioplastic,Cosmetics,6.788198407358269,18.78,0.85,2.69,67.27,82.88,
1232,Tinplate,Metal,Retail,8.459909211782172,12.43,0.07,4.88,95.28,191.23,24.8
1233,Tinplate,Metal,Automotive,8.426209408050166,16.47,0.01,5.17,94.98,172.76,86.55
1234,Corrugated Cardboard,Fiber,Electronics,4.093402248653534,22.7,0.66,0.6178134319340256,79.84,76.84,21.19
1235,Kraft Paper,Fiber,Cosmetics,5.955000476127655,17.58,0.42,1.052075670400539,84.25,78.35,84.75
1236,Bioplastic PLA,Bioplastic,Electronics,5.737052687447522,13.32,0.7,1.9553534761821147,40.4,66.41,14.07
1237,Kraft Paper,Fiber,Food,6.593074749518911,1.26,0.95,0.8384229166069042,82.69,23.69,87.1
1238,Aluminum,Metal,Pharmaceuticals,8.946419813383114,,0.0,8.286847555390604,90.91,234.27,64.33
1239,LDPE,Plastic,Cosmetics,7.9363868558294435,7.25,0.27,2.75,93.47,22.67,25.24
1240,Compostable Film,Bioplastic,Retail,5.3710510314062425,13.15,0.54,1.0,83.91,148.37,77.89
1241,Bioplastic PLA,Bioplastic,Cosmetics,6.737246335911221,9.38,0.71,1.614443342342848,65.96,125.27,52.41
1242,Corrugated Cardboard,Fiber,E-commerce,6.329790558375225,2.68,0.75,0.8178522465443755,48.59,68.84,66.31
1243,Rigid PVC,Plastic,Pharmaceuticals,7.541843689288104,18.09,0.38,4.52,76.86,37.33,93.47
1244,Aluminum,Metal,Retail,9.689566456233775,9.96,0.01,10.708482558940037,74.13,,64.02
1245,Tinplate,Metal,Retail,9.522047981885997,13.02,0.07,4.83,83.92,,24.91
1246,Bioplastic PLA,Bioplastic,Pharmaceuticals,6.2524406432628306,19.61,0.98,1.9086688741790354,55.4,73.29,29.19
1247,Paperboard,Fiber,Pharmaceuticals,4.3937346330471625,10.8,0.64,0.8552156097382779,67.99,40.7,53.74
1248,Molded Pulp,Fiber,Cosmetics,4.097578538473756,10.32,0.73,0.7525247879784931,41.41,66.25,27.73
1249,Corrugated Cardboard,Fiber,Food,6.762543543447061,9.24,0.97,1.2916251763089144,97.44,71.47,62.92
1250,HDPE,Plastic,Retail,7.2333006290414765,4.62,0.35,2.54,77.47,49.13,23.07
1251,Steel,Metal,Electronics,9.593074581952353,8.08,0.05,2.1178011348372805,87.99,201.8,10.87
1252,Aluminum,Metal,Food,8.9630447030251,9.24,0.09,10.753096943120948,44.13,234.12,84.94
1253,Steel,Metal,Electronics,8.23461637792479,17.01,0.02,1.8983870773048526,68.69,173.49,53.49
1254,LDPE,Plastic,Automotive,6.250371584405101,28.03,0.35,3.88,75.73,52.69,40.25
1255,HDPE,Plastic,Retail,7.3711305744579425,9.28,0.23,4.68,66.79,11.91,25.47
1256,Rigid PVC,Plastic,Automotive,6.860611789798925,27.21,0.26,4.22,67.22,49.57,45.17
1257,Aluminum,Metal,Food,8.401049453400674,4.38,0.06,9.942358798637592,89.25,231.21,20.35
1258,Recycled PET,Plastic,E-commerce,6.983189093482874,7.42,0.11,2.0413050798041983,53.16,93.64,69.57
1259,Bioplastic PHA,Bioplastic,Cosmetics,5.128417874150268,6.22,0.71,1.758182676865675,57.72,75.36,19.37
1260,Recycled PET,Plastic,Cosmetics,7.163942803828798,15.11,0.24,3.4460261106765535,89.37,,85.75
1261,Kraft Paper,Fiber,E-commerce,4.806980213305293,14.6,0.7,0.8689446990900602,80.91,36.24,30.47
1262,Bioplastic PHA,Bioplastic,E-commerce,6.595118201274376,2.33,0.73,1.0584940188623673,85.84,61.31,28.56
1263,Bioplastic PLA,Bioplastic,E-commerce,5.6207239178471475,17.49,0.68,1.0464336863790153,73.68,125.04,34.94
1264,Corrugated Cardboard,Fiber,Electronics,5.3656604472454035,18.65,0.53,0.8715907319628087,58.45,34.0,92.03
1265,Bioplastic PLA,Bioplastic,Food,5.023241079816201,9.86,0.41,1.240037404694791,54.67,,41.26
1266,LDPE,Plastic,Electronics,6.144893775589118,19.7,0.25,4.68,44.87,71.34,66.21
